title,genre,nation,running_time,release_date,director,actor,grade,summary,poster
파도치는 땅,드라마,한국,82분,2019 .04.04 개봉,임태규,"박정학(문성), 이태경(은혜), 맹세창(도진)",12세 관람가,"문성(박정학)은 학원 사업에 실패하고 재기하기 위해 자금을 마련하러 다닌다. 한편, 하나뿐인 아들 도진(맹세창)은 돌연 미국 유학을 중단하고 결혼하겠다고 고집을 부린다. 힘에 부친 일상의 어느 날, 오랫동안 절연했던 아버지가 위독하다는 연락을 받는다. 간첩조작사건에 연루되어 최근 무죄를 선고 받은 그의 아버지는 국가 보상금으로 상당한 유산을 남긴 상황이다. 만감이 교차한 가운데 문성은 30여 년 만에 고향 군산으로 향하는데, 그곳에서 아버지를 간호하는 미스터리한 여인 은혜(이태경)를 만난다.
 
 “왜 이제 찾아오셨어요?”
 잊고 지냈던 역사의 상흔, 국가의 폭력이 남긴 삼대의 비밀이 밝혀진다.",https://movie-phinf.pstatic.net/20190315_7/1552624993948JHFqN_JPEG/movie_image.jpg?type=m203_290_2
파라노말 고스트,공포,미국,91분,2019 .08.05 개봉,칼 린드버프,"다이애나 프린스, 마샬 힐턴",청소년 관람불가,소름끼치는 유령들로 가득한 집. 하지만 유령 보다 더 무서운 것은 바로 사람이다! 버니맨과 형제들은 유령의 집을 핑계로 유인해 사람들을 살해하고 돈을 챙긴다. 하지만 언젠가부터 형제들도 알 수 없는 위협을 느끼기 시작한다. 이제 살인게임을 즐긴 잔혹한 형제를 향한 끔찍한 살인 복수가 시작된다.,https://movie-phinf.pstatic.net/20190730_189/1564463509970tBVVT_JPEG/movie_image.jpg?type=m203_290_2
파라노말 기생충,멜로/로맨스,일본,80분,2019 .03.07 개봉,나츠메 타이치로,오다지마 나기사,청소년 관람불가,"영상제작사 빅 섬머의 카메라맨인 코구레는 빨간 구슬 7개를 모으면 구슬의 신이 나타나 소원을 이루어준다는 전설을 믿고 있다.
 미도리는 어린 시절 곤충 연구가인 아버지를 따라 산에 올라갔다가 희귀한 기생충을 삼켜버리고 만다.
 그 이후로 기이한 능력을 얻게 된다.
 미도리의 전 남자친구 키타노, 그녀의 현재 남자친구 나카야마, 그녀를 외면하고 곤충 연구에만 집중하며 처자식을 등지고 산 미도리의 친부 타카지마 이치로까지...
 코구레와 디렉터 잇카쿠는 관련 인물들을 쫓아 인터뷰에 나서게 된다.
 미도리의 병을 고쳐주려고 함께 병원을 찾은 나카야마와 미도리는 폭발 사건의 용의자로 지목된다.
 밀착 취재를 위해 문제의 기생충이 나타났던 산으로 가서 모든 사건 관련 인물들과 대면하게 되는데...",https://movie-phinf.pstatic.net/20190306_133/15518551056093DWjs_JPEG/movie_image.jpg?type=m203_290_2
파라노말 액티비티 2019,"공포, 액션",미국,90분,2019 .09.17 개봉,"션 빙햄, 제프 홀","로리 커밍스, 렛 터렐",15세 관람가,갓 태어난 아기를 키우며 살던 금슬 좋은 부부. 모든 것이 완벽해 보이던 그때 어느 날 밤부터 남편이 몽유병에 시달리기 시작한다. 아내와 아기의 안전까지 위협하는 남편의 이상행동. 이 사람이 정말 내 남편이 맞을까? 가족 사이에 숨겨진 끔찍한 살인저주가 그 실체를 드러낸다.,https://movie-phinf.pstatic.net/20190918_185/1568793267510nVwDH_JPEG/movie_image.jpg?type=m203_290_2
파리 에듀케이션,드라마,프랑스,142분,2019 .07.25 개봉,장 폴 시베락,"앙드라닉 마네, 코렌틴 필라",15세 관람가,"영화감독을 꿈꾸는 에티엔은 고향인 프랑스 시골마을에서 파리 8대학으로 떠난다.
 영화에 대한 열정이 넘치는 학교 친구들과 영화와 사랑에 대해 밤낮으로 대화하며 꿈에 한발짝 다가간 그는
 어느 날, 자신에게 영향을 가장 많이 줬던 친구와의 영원한 이별 소식을 듣고 절망에 빠진다.",https://movie-phinf.pstatic.net/20190701_55/1561945965261SuTqv_JPEG/movie_image.jpg?type=m203_290_2
파리의 딜릴리,"애니메이션, 가족, 미스터리",프랑스,94분,2019 .05.29 개봉,미셸 오슬로,"프루넬 샤를-암브롱(딜릴리 목소리), 엔조 라티토(오렐 목소리)",전체 관람가,"풍요로운 예술의 전성기 벨 에포크 시대 파리,
 평화롭기만 한 이 도시에서 연이어 어린 아이들이 사라진다.
 이에 사랑스런 소녀 '딜릴리'와 배달부 소년 '오렐'은 파리 곳곳을 누비며
 피카소, 로댕, 모네, 드뷔시, 르누아르, 퀴리부인 등
 당대 최고의 아티스트들에게서 힌트를 얻는다.
 
 꿈보다 더 환상적이고 예술보다 더 아름다운
 가장 황홀한 보랏빛 모험이 시작된다.",https://movie-phinf.pstatic.net/20190524_130/1558685166253zNUoV_JPEG/movie_image.jpg?type=m203_290_2
파비안느에 관한 진실,드라마,프랑스,107분,2019 .12.05 개봉,고레에다 히로카즈,"까뜨린느 드뇌브(파비안느), 줄리엣 비노쉬(뤼미르), 에단 호크(행크)",12세 관람가,"자신의 회고록 발간을 앞둔 전설적인 여배우 파비안느(까뜨린느 드뇌브).
 이를 축하하기 위해 딸 뤼미르(줄리엣 비노쉬)가
 남편 행크(에단 호크), 어린 딸 샤를로트와 함께 오랜만에 파비안느의 집을 찾는다.
 
 반가운 재회도 잠시, 엄마의 회고록을 읽은 뤼미르는
 책 속 내용이 거짓으로 가득 찼음을 알게 되는데…
 “엄마, 이 책에는 진실이라고는 없네요”",https://movie-phinf.pstatic.net/20191106_121/1573001259052YGdvh_JPEG/movie_image.jpg?type=m203_290_2
파우스트,공연실황,영국,180분,2019 .11.03 개봉,데이비드 맥비커,마이클 파비아노(파우스트),15세 관람가,노년의 학자 파우스트 박사는 일생을 학문연구에 매진해 우주의 비밀을 풀었지만 정작 인생에 대한 환멸을 느낀다. 쓸쓸한 삶을 죽음을 통해 탈출하기 위하여 독약을 마시려는 찰나 그의 앞에 악마 메피스토펠레스가 나타난다. 메피스토펠레스가 아름다운 마르그리트의 모습을 보여주자 파우스트는 메피스토펠레스에게 영혼을 넘겨주고 젊음을 받는다. 파우스트는 마르그리트를 만나 선물 공세를 펼치며 마음을 사로잡는다. 그러나 둘의 관계는 파멸을 향해 조금씩 나아간다.,https://movie-phinf.pstatic.net/20191023_127/1571806132577ub79H_JPEG/movie_image.jpg?type=m203_290_2
파이널리스트,다큐멘터리,벨기에,82분,2019 .01.24 개봉,브레히트 반후니커,"이지윤(본인), 윌리엄 칭웨이(본인), 임지영(본인)",전체 관람가,"쇼팽 콩쿠르, 차이콥스키 콩쿠르에 이어 세계 3대 콩쿠르로 꼽히는 유서 깊은
 '퀸 엘리자베스' 콩쿠르의 모든 것을 담은 첫 다큐멘터리!
 
 세계 정상급 연주자들의 등용문으로 통칭되는 유서 깊은 콩쿠르의 권위와 스트라디바리우스의
 '허긴스' 바이올린을 차지한 최초의 한국인 우승자가 탄생한 영화보다 더 영화 같은 순간이 최초로 공개된다.
 
 치열한 경쟁 속에도 예술은 계속된다.
 
 결승전을 위해 처음 공개되는 지정곡! 전례가 없는 새로운 음악을 연주하기 위해 끊임없이 고민하고
 연습하는 젊은 바이올리니스트들의 예술을 향한 열정과 치열한 경쟁, 그리고 스크린에 펼쳐지는 우아한 멜로디!
 
 상위 0.1% 그들도 우리와 같은 고민을 한다.
 
 상위 0.1%의 바이올리니스트들, 그들의 청춘도 우리와 다르지 않다. 치열한 경쟁 속에서 미래를 고민하고,
 현실을 받아들이기 위해 고민하는 평범하고도 특별한 청춘의 이야기!",https://movie-phinf.pstatic.net/20181227_18/1545874656764GKS9H_JPEG/movie_image.jpg?type=m203_290_2
파이브 피트,"드라마, 멜로/로맨스",미국,116분,2019 .04.10 개봉,저스틴 밸도니,"헤일리 루 리차드슨(스텔라), 콜 스프로즈(윌)",15세 관람가,"접근 금지
 허그 금지
 키스 금지
 이 로맨스 성공할 수 있을까?
 
 같은 병을 가진 사람끼리 6피트 이하 접근해서도, 접촉도 해선 안되는
 CF(낭포성 섬유증)를 가진 ‘스텔라’와 ‘윌’
 
 첫눈에 반한 두 사람은 서로를 위해 안전거리를 유지하려고 하지만 그럴수록 더욱 빠져든다.
 
 손을 잡을 수도 키스를 할 수도 없는 그들은
 병 때문에 지켜야 했던 6피트에서 1피트 더 가까워지는 걸 선택하고
 처음으로 용기를 내 병원 밖 데이트를 결심한다.
 
 그러나 갑자기 숨을 쉬지 못하는 ‘스텔라’.
 ‘윌’은 그녀를 살리기 위해 안전거리를 어기게 되는데…",https://movie-phinf.pstatic.net/20190405_72/155444000594589QMA_JPEG/movie_image.jpg?type=m203_290_2
파이와켓: 죽음의 주문,공포,캐나다,87분,2019 .12.26 개봉,애덤 맥도널드,"니콜 무노즈, 로리 홀든, 클로이 로즈",15세 관람가,"질풍노도의 10대 시절을 보내고 있는 '레아'.
 이런 그녀가 기댈 곳을 또래 친구들과 우연히 빠져든 흑마술뿐.
 아버지의 죽음 이후 관계가 나빠진 엄마는 이런 딸이 못마땅하다.
 
 이런 둘 사이는 강제적인 이사와 전학으로 악화일로로 치닫고,
 결국 레아는 엄마의 죽음을 바라며, 악령을 소환하는데...",https://movie-phinf.pstatic.net/20191218_48/1576652534605r8SLf_JPEG/movie_image.jpg?type=m203_290_2
판소리 복서,"코미디, 드라마",한국,114분,2019 .10.09 개봉,정혁기,"엄태구(병구), 혜리(민지), 김희원(박관장)",12세 관람가,"한때 복싱 챔피언 유망주로 화려하게 주목 받던 전직 프로복서 ‘병구’(엄태구). 그러나 한 순간의 지울 수 없는 실수로 복싱협회에서 영구 제명이 되어버린 그는 ‘박관장’(김희원)의 배려로 체육관의 허드렛일을 도맡아 하며 살아가고 있다. 다시 복싱을 시작하려는 마음은 있지만 설상가상 뇌세포가 손상되는 ‘펀치드렁크(punchdrunk)’ 진단까지 받게 된 ‘병구’. 어느 날 ‘병구’가 뿌린 전단지를 들고 체육관을 찾은 신입관원 ‘민지’(이혜리)는 복싱에 대한 ‘병구’의 순수한 열정을 발견하고 그의 든든한 지원군이 되어준다.
 
 ‘민지’의 응원에 잊고 있었던 미완의 꿈이자 자신만의 스타일인 ‘판소리 복싱’을 완성하기로 결심한 ‘병구’는 생애 마지막이 될지도 모를 가장 무모한 도전을 시작한다.",https://movie-phinf.pstatic.net/20191010_138/1570683410320olmSU_JPEG/movie_image.jpg?type=m203_290_2
패트리어트 워,"드라마, 전쟁",러시아 연방,105분,2019 .06.20 개봉,파벨 드로즈도프,이고르 베로에프,12세 관람가,"1941년 10월, 독일군은 모스크바의 한 마을로 진격 중이다.
 탱크도 무기고도 없는 최악의 상황의 마을.
 마을은 이미 친나치 단체가 숨어들어 방어를 약화시키고 있다.
 누가 나치군인지 알 수 없는 상황,
 마을 저항군에게 남은 선택지는 단, 두가지뿐
 과연, 혹독한 추위와 험난한 전쟁 상황 속에서 마을을 지킬 수 있을 것인가!",https://movie-phinf.pstatic.net/20210901_47/1630485263890PjWme_JPEG/movie_image.jpg?type=m203_290_2
퍼미션,"코미디, 드라마, 멜로/로맨스",미국,98분,2019 .02.27 개봉,브라이언 크라노,"레베카 홀(애나), 댄 스티븐스(윌)",청소년 관람불가,"키스도, 연애도, 잠자리도 서로가 서로에게 처음이자 마지막.
 서로를 운명이라 여기고 함께해 온 커플, '애나'와 '윌'.
 
 10년의 연애 끝에 '윌'이 '애나'에게 프로포즈하려던 찰나,
 친구가 농담처럼 던진 한 마디,
 “서로가 최고인 지 어떻게 알아? 비교대상이 없잖아!”
 
 너무 익숙해서 의심조차 없던 이 관계에 대해 고민하게 된 두 사람은
 사랑을 확인하는 위험한 방법을 선택하게 되는데…
 
 '애나'와 '윌'은 오랜 연애의 정체기를 끝내고 확신을 찾을 수 있을까?",https://movie-phinf.pstatic.net/20190201_279/1548988739459smXv8_JPEG/movie_image.jpg?type=m203_290_2
퍼스트 리폼드,"드라마, 스릴러",미국,113분,2019 .04.11 개봉,폴 슈레이더,"에단 호크(톨러), 아만다 사이프리드(메리)",15세 관람가,"이제는 역사 속 관광명소가 되어버려 신도들은 잘 찾지 않는 퍼스트 리폼드 교회의 목사 '톨러'(에단호크)는 자신의 하루를 털어놓을 수 있는 일기를 쓰기로 한다.
 일기는 컴퓨터가 아닌 노트에 직접 써서 지우고 수정없이 솔직한 자신을 그대로 남기기로 한다.
 그러던 어느 날, 신도 '메리'(아만다 사이프리드)가 찾아와 말할 수 없는 근심이 가득한 표정으로 자신의 남편을 만나달라는 간청을 하는데…",https://movie-phinf.pstatic.net/20190326_21/1553567063719CQyH2_JPEG/movie_image.jpg?type=m203_290_2
퍼펙트 스트레인저,코미디,이탈리아,96분,2019 .10.24 개봉,파올로 제노베제,"알바 로르와처(비앙카), 주세페 바티스톤(페페), 안나 포글리에타(카를로타)",15세 관람가,"오랜 친구의 집들이를 위해 모두가 모인 이 곳에서
 가장 위험하고 짜릿한 게임이 시작된다
 내 인생의 블랙박스, 스마트폰 강제 잠.금.해.제.
 핸드폰 알람이 울릴 때마다 모든 것을 공유하기!
 
 “스마트폰 알람이 울리면 은밀한 비밀이 공개된다.”",https://movie-phinf.pstatic.net/20191007_153/1570417424667q4Dz5_JPEG/movie_image.jpg?type=m203_290_2
퍼펙트 타겟,"액션, 드라마, 전쟁",프랑스,98분,2019 .06.20 개봉,프레드 그리부아,"알반 레누아(안드레), 올가 쿠릴렌코(제인)",15세 관람가,"1976년 프랑스 마지막 식민지 지부티에서 프랑스군인의 자녀들이 탄 스쿨버스가 납치된다.
 지부티의 즉각적인 독립을 원하는 소말리아 무장 세력과 협상은 절대 불가하다는 프랑스 정부의 대치 가운데,
 해가 지기 전까지 21명의 아이들을 구해내야 하는 최정예 특수부대.
 어지러운 정치 분쟁 속 생명을 구하기 위해 명령불복종을 택한 그들은 모든 것을 건 위험한 작전에 돌입한다.
 그리고 역사상 가장 숨 막히는 15분의 구출 작전이 시작된다!",https://movie-phinf.pstatic.net/20190605_64/1559718607944RsG7X_JPEG/movie_image.jpg?type=m203_290_2
퍼펙트맨,"코미디, 드라마",한국,116분,2019 .10.02 개봉,용수,"설경구(장수), 조진웅(영기)",15세 관람가,"퍼펙트한 인생을 위해 한탕을 꿈꾸는 건달 ‘영기’(조진웅)
 조직 보스의 돈 7억을 빼돌려 주식에 투자하지만, 사기꾼에게 속아 주식은 휴지조각이 되고 만다.
 목숨을 부지하기 위해 어떻게든 7억을 구해야 하는 영기 앞에
 까칠한 로펌 대표 ‘장수’(설경구)가 나타난다.
 
 두 달 시한부 ‘장수’는 자신이 해야 할 일들을 도와주는 조건으로
 영기에게 자신의 사망보험금을 내건 빅딜을 제안하는데…
 
 돈 쫌 많은 로펌 대표와 폼 쫌 잡는 꼴통 건달
 퍼펙트하게 다른 두 남자의 인생 최대 반전이 시작된다",https://movie-phinf.pstatic.net/20190918_70/1568789034699xL82H_JPEG/movie_image.jpg?type=m203_290_2
페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,"애니메이션, 액션, 판타지",일본,117분,2019 .03.21 개봉,스도 토모노리,"스기야마 노리아키(에미야 시로 목소리), 시타야 노리코(마토 사쿠라 목소리), 카미야 히로시(마토 신지 목소리)",15세 관람가,"10년 만에 후유키시에서 시작된 [성배전쟁]은 이 전쟁의 3대 가문인 마토 가문의 당주 마토 조켄의 참전으로 인하여 일그러지고, 뒤틀리고, 어긋나 버렸다.
 마스터로서 싸움에 가담한 에미야 시로도 부상을 입고 서번트인 세이버마저 잃어버렸지만, 그는 마토 사쿠라를 지키기 위해 싸움에서 물러나지 않는다. 하지만 그녀 또한 마술사의 숙명에 사로잡히는데...",https://movie-phinf.pstatic.net/20190306_199/15518333925794IRYd_JPEG/movie_image.jpg?type=m203_290_2
